Lineage	GeneID	Loss_category
Pan_troglodytes	ENSMMUG00000031952	genomic_loss
Pan_troglodytes	ENSGGOG00000037690_19261_P	pseudogene
Pan_troglodytes	ENSNLEG00000029607	genomic_loss
Pan_troglodytes	ENSG00000261341	genomic_loss
Pan_troglodytes	ENSNLEG00000033564	pseudogene
Pan_troglodytes	ENSG00000258417	pseudogene
Pan_troglodytes	gene_LOC100435190	genomic_loss
Pan_troglodytes	ENSG00000188610	genomic_loss
Pan_troglodytes	gene_LOC100437828	genomic_loss
Pan_troglodytes	gene_LOC100446285	pseudogene
Pan_troglodytes	ENSGGOG00000040339_8377_M	pseudogene
Pan_troglodytes	ENSG00000286038	genomic_loss
Pan_troglodytes	ENSNLEG00000036268	pseudogene
Pan_troglodytes	gene_LOC100462222	pseudogene
Pan_troglodytes	ENSG00000204510	genomic_loss
Pan_troglodytes	ENSG00000221878	genomic_loss
Pan_troglodytes	ENSMMUG00000047363	pseudogene
Pan_troglodytes	ENSMMUG00000038641	pseudogene
Pan_troglodytes	ENSGGOG00000024529_13845_M	genomic_loss
Pan_troglodytes	ENSG00000178809	genomic_loss
Pan_troglodytes	ENSGGOG00000028480_19388_P	pseudogene
Pan_troglodytes	ENSG00000273047	pseudogene
Pan_troglodytes	ENSGGOG00000009229_536_P	genomic_loss
Pan_troglodytes	ENSG00000264343	genomic_loss
Pan_troglodytes	ENSMMUG00000043182	pseudogene
Pan_troglodytes	ENSGGOG00000040933_1654_P	pseudogene
Pan_troglodytes	ENSG00000277836	genomic_loss
Pan_troglodytes	ENSMMUG00000004511	pseudogene
Pan_troglodytes	ENSG00000214940	pseudogene
Pan_troglodytes	ENSGGOG00000037185_12434_P	genomic_loss
Pan_troglodytes	gene_LOC112130115	genomic_loss
Pan_troglodytes	ENSGGOG00000039920_18393_M	pseudogene
Pan_troglodytes	ENSG00000177257	genomic_loss
Pan_troglodytes	ENSGGOG00000038070_15615_P	genomic_loss
Pan_troglodytes	ENSMMUG00000041005	genomic_loss
Pan_troglodytes	ENSGGOG00000023892_7797_M	pseudogene
Pan_troglodytes	ENSG00000129873	pseudogene
Pan_troglodytes	ENSGGOG00000038727_9450_P	pseudogene
Pan_troglodytes	ENSG00000261832	genomic_loss
Pan_troglodytes	ENSG00000229676	pseudogene
Pan_troglodytes	ENSGGOG00000025836_3630_M	genomic_loss
Pan_troglodytes	ENSGGOG00000036374_12833_P	pseudogene
Pan_troglodytes	ENSG00000204479_2145_P	pseudogene
Pan_troglodytes	ENSMMUG00000048293	pseudogene
Pan_troglodytes	ENSGGOG00000024971_13142_M	genomic_loss
Pan_troglodytes	ENSG00000196873	genomic_loss
Pan_troglodytes	ENSG00000187607	genomic_loss
Pan_troglodytes	ENSG00000262152	pseudogene
Pan_troglodytes	ENSG00000172969	genomic_loss
Pan_troglodytes	ENSG00000255378	genomic_loss
Pan_troglodytes	ENSNLEG00000029837	pseudogene
Pan_troglodytes	ENSMMUG00000009880	pseudogene
Pan_troglodytes	ENSMMUG00000045319	genomic_loss
Pan_troglodytes	ENSNLEG00000032787	genomic_loss
Pan_troglodytes	gene_LOC100448457	genomic_loss
Pan_troglodytes	ENSG00000244362	genomic_loss
Pan_troglodytes	gene_LOC112134283	genomic_loss
Pan_troglodytes	ENSNLEG00000035145	genomic_loss
Pan_troglodytes	ENSGGOG00000026388_12347_M	pseudogene
Pan_troglodytes	ENSG00000275793	genomic_loss
Pan_troglodytes	ENSNLEG00000030184	pseudogene
Pan_troglodytes	ENSG00000284987	pseudogene
Pan_troglodytes	ENSG00000215817	pseudogene
Pan_troglodytes	ENSGGOG00000024257_7158_P	pseudogene
Pan_troglodytes	ENSGGOG00000038534_8662_M	pseudogene
Pan_troglodytes	ENSG00000231051	genomic_loss
Pan_troglodytes	ENSGGOG00000024969_3639_M	pseudogene
Pan_troglodytes	ENSMMUG00000037642	pseudogene
Pan_troglodytes	ENSG00000174032	genomic_loss
Pan_troglodytes	gene_LOC100462500	pseudogene
Pan_troglodytes	ENSGGOG00000038650_20408_M	pseudogene
Pan_troglodytes	ENSG00000261247	genomic_loss
Pan_troglodytes	ENSMMUG00000017111	genomic_loss
Pan_troglodytes	ENSGGOG00000041052_8086_P	pseudogene
Pan_troglodytes	ENSGGOG00000037790_19389_M	pseudogene
Pan_troglodytes	ENSMMUG00000041628	pseudogene
Pan_troglodytes	ENSG00000166664	genomic_loss
Pan_troglodytes	gene_LOC100459431	pseudogene
Pan_troglodytes	ENSG00000177302	genomic_loss
Pan_troglodytes	ENSG00000170298	genomic_loss
Pan_troglodytes	ENSGGOG00000043452_3687_P	pseudogene
Pan_troglodytes	ENSG00000280709	genomic_loss
Pan_troglodytes	ENSGGOG00000022814_15496_P	pseudogene
Pan_troglodytes	ENSG00000226023	genomic_loss
Pan_troglodytes	ENSGGOG00000010063_4576_P	pseudogene
Pan_troglodytes	ENSGGOG00000042473_20927_M	genomic_loss
Pan_troglodytes	ENSG00000198077	pseudogene
Pan_troglodytes	ENSGGOG00000028113_13494_M	pseudogene
Pan_troglodytes	ENSGGOG00000041024_13437_M	pseudogene
Pan_troglodytes	ENSG00000226929	genomic_loss
Pan_troglodytes	ENSG00000267335	genomic_loss
Pan_troglodytes	gene_LOC100459388	genomic_loss
Pan_troglodytes	ENSNLEG00000017285	pseudogene
Pan_troglodytes	ENSMMUG00000043067	genomic_loss
Pan_troglodytes	ENSG00000214534	pseudogene
Pan_troglodytes	ENSG00000279968	pseudogene
Pan_troglodytes	ENSG00000274792	genomic_loss
Pan_troglodytes	gene_LOC112132378	pseudogene
Pan_troglodytes	gene_LOC112135404	pseudogene
Pan_troglodytes	gene_LOC112135154	pseudogene
Pan_troglodytes	ENSMMUG00000042062	pseudogene
Pan_troglodytes	ENSG00000278637	genomic_loss
Pan_troglodytes	ENSNLEG00000031164	pseudogene
Pan_troglodytes	ENSG00000278085	genomic_loss
Pan_troglodytes	ENSG00000173678	genomic_loss
Pan_troglodytes	ENSNLEG00000035156	pseudogene
Pan_troglodytes	ENSG00000108433	pseudogene
Pan_troglodytes	ENSNLEG00000036173	genomic_loss
Pan_troglodytes	gene_LOC112133801	pseudogene
Pan_troglodytes	ENSMMUG00000043547	pseudogene
Pan_troglodytes	ENSG00000215356	pseudogene
Pan_troglodytes	ENSG00000274618	genomic_loss
Pan_troglodytes	ENSG00000286137	genomic_loss
Pan_troglodytes	ENSG00000284732	pseudogene
Pan_troglodytes	ENSMMUG00000042316	pseudogene
Pan_troglodytes	ENSGGOG00000024360_1907_M	genomic_loss
Pan_troglodytes	ENSG00000178201	pseudogene
Pan_troglodytes	ENSG00000164871	genomic_loss
Pan_troglodytes	ENSNLEG00000031746	genomic_loss
Pan_troglodytes	ENSGGOG00000008382_7846_M	pseudogene
Pan_troglodytes	ENSNLEG00000035519	pseudogene
Pan_troglodytes	ENSNLEG00000028643	genomic_loss
Pan_troglodytes	ENSGGOG00000037075_1092_M	pseudogene
Pan_troglodytes	gene_LOC100448969	pseudogene
Pan_troglodytes	ENSGGOG00000024977_15628_M	genomic_loss
Pan_troglodytes	ENSG00000185164	pseudogene
Pan_troglodytes	ENSNLEG00000035784	pseudogene
Pan_troglodytes	ENSG00000284826	pseudogene
Pan_troglodytes	ENSG00000158406	genomic_loss
Pan_troglodytes	ENSG00000278198	pseudogene
Pan_troglodytes	ENSG00000269713	pseudogene
Pan_troglodytes	ENSG00000285476	pseudogene
Pan_troglodytes	gene_LOC103892930	genomic_loss
Pan_troglodytes	ENSGGOG00000025469_3322_P	pseudogene
Pan_troglodytes	ENSNLEG00000031386	genomic_loss
Pan_troglodytes	ENSG00000182004	genomic_loss
Pan_troglodytes	ENSG00000182315	genomic_loss
Pan_troglodytes	gene_LOC100450393	pseudogene
Pan_troglodytes	gene_LOC100460315	pseudogene
Pan_troglodytes	gene_LOC112129113	genomic_loss
Pan_troglodytes	ENSG00000203661	genomic_loss
Pan_troglodytes	ENSG00000163046	pseudogene
Pan_troglodytes	gene_LOC112132363	pseudogene
Pan_troglodytes	ENSG00000214860	pseudogene
Pan_troglodytes	gene_LOC100444423	pseudogene
Pan_troglodytes	ENSMMUG00000041316	pseudogene
Pan_troglodytes	ENSG00000204449	genomic_loss
Pan_troglodytes	ENSG00000269533	genomic_loss
Pan_troglodytes	ENSG00000283776	genomic_loss
Pan_troglodytes	ENSG00000283663	genomic_loss
Pan_troglodytes	ENSG00000185982	genomic_loss
Pan_troglodytes	ENSG00000223547	pseudogene
Pan_troglodytes	ENSGGOG00000026174_20347_P	pseudogene
Pan_troglodytes	ENSG00000186965	genomic_loss
Pan_troglodytes	ENSMMUG00000045551	pseudogene
Pan_troglodytes	ENSG00000185561	pseudogene
Pan_troglodytes	ENSGGOG00000042669_4127_M	pseudogene
Pan_troglodytes	ENSG00000177462	genomic_loss
Pan_troglodytes	ENSMMUG00000042758	genomic_loss
Pan_troglodytes	ENSG00000179695	genomic_loss
Pan_troglodytes	ENSNLEG00000029582	genomic_loss
Pan_troglodytes	ENSG00000170929	genomic_loss
Pan_troglodytes	ENSG00000175701	genomic_loss
Pan_troglodytes	ENSG00000230257	pseudogene
Pan_troglodytes	ENSNLEG00000011910	genomic_loss
Pan_troglodytes	ENSG00000275379	genomic_loss
Pan_troglodytes	ENSG00000244395	pseudogene
Pan_troglodytes	ENSGGOG00000026936_1440_M	genomic_loss
Pan_troglodytes	ENSG00000204918	genomic_loss
Pan_troglodytes	ENSG00000185864	pseudogene
Pan_troglodytes	ENSNLEG00000032966	pseudogene
Pan_troglodytes	gene_LOC112133874	pseudogene
Pan_troglodytes	ENSGGOG00000007196_18168_P	pseudogene
Pan_troglodytes	ENSGGOG00000037598_6571_P	pseudogene
Pan_troglodytes	ENSNLEG00000036266	pseudogene
Pan_troglodytes	ENSGGOG00000015098_18067_P	genomic_loss
Pan_troglodytes	ENSG00000278817	genomic_loss
Pan_troglodytes	ENSG00000177731	genomic_loss
Pan_troglodytes	gene_LOC100452697	pseudogene
Pan_troglodytes	ENSMMUG00000006670	genomic_loss
Pan_troglodytes	ENSG00000160211	genomic_loss
Pan_troglodytes	ENSG00000171928	genomic_loss
Pan_troglodytes	ENSGGOG00000037333_14704_M	pseudogene
Pan_troglodytes	ENSG00000091536	pseudogene
Pan_troglodytes	ENSNLEG00000034796	pseudogene
Pan_troglodytes	ENSGGOG00000040582_4912_M	pseudogene
Pan_troglodytes	ENSNLEG00000032117	genomic_loss
Pan_troglodytes	ENSG00000285000	pseudogene
Pan_troglodytes	ENSMMUG00000042927	pseudogene
Pan_troglodytes	ENSGGOG00000038761_20812_P	genomic_loss
Pan_troglodytes	ENSMMUG00000023512	pseudogene
Pan_troglodytes	ENSG00000274791	genomic_loss
Pan_troglodytes	ENSMMUG00000047343	pseudogene
Pan_troglodytes	ENSGGOG00000044077_19827_P	genomic_loss
Pan_troglodytes	ENSG00000237521	pseudogene
Pan_troglodytes	ENSG00000187082	genomic_loss
Pan_troglodytes	ENSG00000100031	genomic_loss
Pan_troglodytes	ENSGGOG00000037468_5651_M	genomic_loss
Pan_troglodytes	ENSNLEG00000032488	pseudogene
Pan_troglodytes	ENSMMUG00000046704	genomic_loss
Pan_troglodytes	ENSG00000277666	pseudogene
Pan_troglodytes	ENSG00000189064	genomic_loss
Pan_troglodytes	ENSGGOG00000037732_18947_M	genomic_loss
Pan_troglodytes	ENSG00000196337	genomic_loss
Pan_troglodytes	ENSG00000267140	pseudogene
Pan_troglodytes	ENSMMUG00000038019	genomic_loss
Pan_troglodytes	ENSMMUG00000045902	genomic_loss
Pan_troglodytes	ENSG00000265190	genomic_loss
Pan_troglodytes	ENSG00000206047	genomic_loss
Pan_troglodytes	ENSGGOG00000027576_21204_P	pseudogene
Pan_troglodytes	ENSG00000146385	pseudogene
Pan_troglodytes	gene_LOC112132088	pseudogene
Pan_troglodytes	ENSNLEG00000030033	pseudogene
Pan_troglodytes	ENSG00000235106	pseudogene
Pan_troglodytes	ENSG00000243073	genomic_loss
Pan_troglodytes	ENSGGOG00000043313_1352_M	pseudogene
Pan_troglodytes	ENSMMUG00000040361	pseudogene
Pan_troglodytes	ENSG00000214967	pseudogene
Pan_troglodytes	gene_LOC103892753	pseudogene
Pan_troglodytes	ENSG00000204779	genomic_loss
Pan_troglodytes	ENSG00000189030	pseudogene
Pan_troglodytes	ENSMMUG00000032539	genomic_loss
Pan_troglodytes	ENSMMUG00000044222	pseudogene
Pan_troglodytes	ENSG00000263464	genomic_loss
Pan_troglodytes	ENSGGOG00000043990_1640_P	genomic_loss
Pan_troglodytes	ENSG00000239810	genomic_loss
Pan_troglodytes	ENSG00000187545	pseudogene
Pan_troglodytes	ENSGGOG00000036546_870_P	pseudogene
Pan_troglodytes	ENSG00000168255	genomic_loss
Pan_troglodytes	ENSGGOG00000017176_718_P	pseudogene
Pan_troglodytes	ENSGGOG00000041810_5481_P	pseudogene
Pan_troglodytes	ENSG00000268447	pseudogene
Pan_troglodytes	ENSG00000007129	genomic_loss
Pan_troglodytes	ENSNLEG00000033060	pseudogene
Pan_troglodytes	ENSGGOG00000038785_15783_P	genomic_loss
Pan_troglodytes	ENSMMUG00000022618	pseudogene
Pan_troglodytes	ENSG00000101812	pseudogene
Pan_troglodytes	ENSMMUG00000042035	pseudogene
Pan_troglodytes	ENSG00000228517	genomic_loss
Pan_troglodytes	ENSNLEG00000030108	genomic_loss
Pan_troglodytes	gene_LOC112129643	pseudogene
Pan_troglodytes	ENSG00000272442	pseudogene
Pan_troglodytes	ENSG00000274226	genomic_loss
Pan_troglodytes	ENSG00000287080	genomic_loss
Pan_troglodytes	ENSGGOG00000036299_5372_M	genomic_loss
Pan_troglodytes	ENSG00000283758	genomic_loss
Pan_troglodytes	ENSGGOG00000026751_18203_M	genomic_loss
Pan_troglodytes	gene_LOC100437854	pseudogene
Pan_troglodytes	gene_LOC103888663	pseudogene
Pan_troglodytes	ENSG00000152082	genomic_loss
Pan_troglodytes	ENSG00000197766	genomic_loss
Pan_troglodytes	ENSG00000126953	pseudogene
Pan_troglodytes	ENSGGOG00000043481_19000_M	pseudogene
Pan_troglodytes	gene_LOC112128790	pseudogene
Pan_troglodytes	ENSMMUG00000041157	genomic_loss
Pan_troglodytes	ENSG00000237700	pseudogene
Pan_troglodytes	ENSGGOG00000042572_1986_P	pseudogene
Pan_troglodytes	ENSG00000187559	genomic_loss
Pan_troglodytes	ENSMMUG00000040897	genomic_loss
Pan_troglodytes	ENSGGOG00000042729_7450_M	genomic_loss
Pan_troglodytes	ENSNLEG00000034782	genomic_loss
Pan_troglodytes	ENSMMUG00000043925	pseudogene
Pan_troglodytes	ENSNLEG00000027747	pseudogene
Pan_troglodytes	ENSMMUG00000023611	genomic_loss
Pan_troglodytes	ENSMMUG00000029606	genomic_loss
Pan_troglodytes	ENSG00000273049	genomic_loss
Pan_troglodytes	gene_LOC100454088	genomic_loss
Pan_troglodytes	ENSGGOG00000025464_18392_M	genomic_loss
Pan_troglodytes	gene_LOC112130122	pseudogene
Pan_troglodytes	ENSG00000197008	genomic_loss
Pan_troglodytes	ENSGGOG00000023830_7479_M	pseudogene
Pan_troglodytes	ENSG00000284283	genomic_loss
Pan_troglodytes	ENSMMUG00000007435	pseudogene
Pan_troglodytes	ENSGGOG00000041375_6652_M	pseudogene
Pan_troglodytes	ENSG00000185821	genomic_loss
Pan_troglodytes	ENSG00000183889	pseudogene
Pan_troglodytes	gene_LOC100442667	genomic_loss
Pan_troglodytes	ENSGGOG00000042446_6154_P	pseudogene
Pan_troglodytes	ENSGGOG00000016162_3083_M	genomic_loss
Pan_troglodytes	ENSG00000204003	genomic_loss
Pan_troglodytes	ENSGGOG00000041021_3819_P	genomic_loss
Pan_troglodytes	ENSG00000271425	pseudogene
Pan_troglodytes	ENSMMUG00000030116	pseudogene
Pan_troglodytes	ENSMMUG00000039448	pseudogene
Pan_troglodytes	ENSGGOG00000022058_20478_M	pseudogene
Pan_troglodytes	ENSNLEG00000027954	pseudogene
Pan_troglodytes	ENSG00000212722	genomic_loss
Pan_troglodytes	ENSNLEG00000031307	genomic_loss
Pan_troglodytes	ENSG00000267360	pseudogene
Pan_troglodytes	ENSNLEG00000033746	pseudogene
Pan_troglodytes	ENSG00000261739	genomic_loss
Pan_troglodytes	ENSNLEG00000013267	genomic_loss
Pan_troglodytes	ENSG00000136488	genomic_loss
Pan_troglodytes	ENSG00000269437	pseudogene
Pan_troglodytes	ENSG00000147996	genomic_loss
Pan_troglodytes	ENSGGOG00000024158_14170_M	pseudogene
Pan_troglodytes	ENSNLEG00000033612	pseudogene
Pan_troglodytes	ENSMMUG00000041479	pseudogene
Pan_troglodytes	gene_LOC100445885	pseudogene
Pan_troglodytes	ENSMMUG00000042633	genomic_loss
Pan_troglodytes	ENSMMUG00000046076	genomic_loss
Pan_troglodytes	ENSG00000270601	genomic_loss
Pan_troglodytes	gene_LOC100461156	pseudogene
Pan_troglodytes	ENSG00000272804	genomic_loss
Pan_troglodytes	ENSMMUG00000043897	pseudogene
Pan_troglodytes	ENSG00000280267	genomic_loss
Pan_troglodytes	ENSG00000176974	genomic_loss
Pan_troglodytes	ENSMMUG00000044063	pseudogene
Pan_troglodytes	ENSG00000187272	genomic_loss
Pan_troglodytes	ENSG00000147166	pseudogene
Pan_troglodytes	ENSNLEG00000036223	pseudogene
Pan_troglodytes	ENSGGOG00000026144_18951_M	pseudogene
Pan_troglodytes	ENSGGOG00000038002_16646_P	genomic_loss
Pan_troglodytes	ENSNLEG00000033696	genomic_loss
Pan_troglodytes	ENSG00000267978	genomic_loss
Pan_troglodytes	ENSG00000206077	pseudogene
Pan_troglodytes	ENSG00000105205	pseudogene
Pan_troglodytes	ENSMMUG00000031298	genomic_loss
Pan_troglodytes	ENSMMUG00000042442	pseudogene
Pan_troglodytes	ENSGGOG00000024271_19631_M	pseudogene
Pan_troglodytes	ENSNLEG00000035785	genomic_loss
Pan_troglodytes	ENSG00000264230	genomic_loss
Pan_troglodytes	ENSGGOG00000040413_9075_M	genomic_loss
Pan_troglodytes	ENSG00000177854	genomic_loss
Pan_troglodytes	ENSG00000273976	genomic_loss
Pan_troglodytes	ENSG00000188100	genomic_loss
Pan_troglodytes	ENSG00000183426	pseudogene
Pan_troglodytes	ENSG00000182652	genomic_loss
Pan_troglodytes	ENSGGOG00000024459_902_M	genomic_loss
Pan_troglodytes	ENSMMUG00000037649	pseudogene
Pan_troglodytes	ENSGGOG00000044020_13477_M	pseudogene
Pan_troglodytes	ENSMMUG00000048467	pseudogene
Pan_troglodytes	ENSGGOG00000025762_16798_P	pseudogene
Pan_troglodytes	ENSG00000176994	genomic_loss
Pan_troglodytes	ENSGGOG00000041362_11440_M	pseudogene
Pan_troglodytes	ENSMMUG00000031065	pseudogene
Pan_troglodytes	ENSG00000196589	genomic_loss
Pan_troglodytes	ENSGGOG00000011409_1269_P	pseudogene
Pan_troglodytes	ENSMMUG00000049164	pseudogene
Pan_troglodytes	ENSGGOG00000026153_9389_P	pseudogene
Pan_troglodytes	gene_LOC100452361	genomic_loss
Pan_troglodytes	ENSG00000270672	pseudogene
Pan_troglodytes	ENSMMUG00000016148	pseudogene
Pan_troglodytes	ENSGGOG00000003073_14963_M	genomic_loss
Pan_troglodytes	ENSG00000285629	genomic_loss
Pan_troglodytes	ENSG00000205777	genomic_loss
Pan_troglodytes	ENSG00000277117	genomic_loss
Pan_troglodytes	ENSG00000266953	pseudogene
Pan_troglodytes	ENSMMUG00000041665	genomic_loss
Pan_troglodytes	ENSGGOG00000039824_3318_M	pseudogene
Pan_troglodytes	ENSG00000274102	genomic_loss
Pan_troglodytes	ENSNLEG00000033693	genomic_loss
Pan_troglodytes	ENSGGOG00000040976_14472_M	pseudogene
Pan_troglodytes	gene_LOC100939469	pseudogene
Pan_troglodytes	ENSGGOG00000043184_9032_P	pseudogene
Pan_troglodytes	ENSG00000283967	genomic_loss
Pan_troglodytes	ENSG00000272297	pseudogene
Pan_troglodytes	ENSG00000266202	pseudogene
Pan_troglodytes	ENSG00000176797	genomic_loss
Pan_troglodytes	ENSMMUG00000045467	pseudogene
Pan_troglodytes	ENSGGOG00000039619_15905_P	pseudogene
Pan_troglodytes	gene_ATP5MPL	pseudogene
Pan_troglodytes	gene_MSTO2P	pseudogene
Pan_troglodytes	ENSG00000269711	pseudogene
Pan_troglodytes	ENSNLEG00000032901	genomic_loss
Pan_troglodytes	ENSG00000205329	pseudogene
Pan_troglodytes	ENSG00000255552	pseudogene
Pan_troglodytes	ENSG00000275663	genomic_loss
Pan_troglodytes	ENSMMUG00000043251	genomic_loss
Pan_troglodytes	ENSGGOG00000039559_15487_M	pseudogene
Pan_troglodytes	ENSG00000278646	genomic_loss
Pan_troglodytes	ENSG00000276760	genomic_loss
Pan_troglodytes	ENSG00000204065	genomic_loss
Pan_troglodytes	ENSG00000100926	genomic_loss
Pan_troglodytes	ENSGGOG00000024414_21435_P	genomic_loss
Pan_troglodytes	ENSG00000222038	pseudogene
Pan_troglodytes	ENSGGOG00000024779_19730_M	pseudogene
Pan_troglodytes	ENSG00000225805	genomic_loss
Pan_troglodytes	ENSG00000284704	genomic_loss
Pan_troglodytes	ENSG00000284667	genomic_loss
Pan_troglodytes	ENSG00000275895	genomic_loss
Pan_troglodytes	ENSGGOG00000041576_12592_P	pseudogene
Pan_troglodytes	ENSMMUG00000045001	pseudogene
Pan_troglodytes	ENSMMUG00000047809	genomic_loss
Pan_troglodytes	ENSG00000284635	genomic_loss
Pan_troglodytes	ENSMMUG00000048580	genomic_loss
Pan_troglodytes	ENSNLEG00000030815	pseudogene
Pan_troglodytes	ENSNLEG00000036089	genomic_loss
Pan_troglodytes	gene_LOC100938202	pseudogene
Pan_troglodytes	ENSGGOG00000039597_18130_M	pseudogene
Pan_troglodytes	ENSMMUG00000045355	genomic_loss
Pan_troglodytes	ENSNLEG00000030277	genomic_loss
Pan_troglodytes	ENSNLEG00000029464	pseudogene
Pan_troglodytes	gene_LOC100441518	pseudogene
Pan_troglodytes	ENSG00000267110	pseudogene
Pan_troglodytes	ENSNLEG00000033396	genomic_loss
Pan_troglodytes	ENSMMUG00000038522	pseudogene
Pan_troglodytes	gene_KLHDC4	genomic_loss
Pan_troglodytes	ENSG00000187173	pseudogene
Pan_troglodytes	ENSG00000108591	pseudogene
Pan_troglodytes	ENSG00000187857	genomic_loss
Pan_troglodytes	ENSGGOG00000038493_12382_P	pseudogene
Pan_troglodytes	ENSG00000184954	genomic_loss
Pan_troglodytes	gene_LOC112134895	pseudogene
Pan_troglodytes	ENSGGOG00000043089_16975_M	pseudogene
Pan_troglodytes	ENSMMUG00000008879	pseudogene
Pan_troglodytes	ENSG00000008128	genomic_loss
Pan_troglodytes	ENSGGOG00000043840_18768_M	genomic_loss
Pan_troglodytes	gene_LOC100450378	genomic_loss
Pan_troglodytes	ENSNLEG00000027770	pseudogene
Pan_troglodytes	ENSG00000146378	pseudogene
Pan_troglodytes	ENSNLEG00000027365	genomic_loss
Pan_troglodytes	ENSNLEG00000028288	genomic_loss
Pan_troglodytes	ENSGGOG00000026297_1865_P	pseudogene
Pan_troglodytes	ENSMMUG00000047193	genomic_loss
Pan_troglodytes	ENSG00000170667	genomic_loss
Pan_troglodytes	ENSGGOG00000000633_5383_P	pseudogene
Pan_troglodytes	ENSGGOG00000015685_8448_M	genomic_loss
Pan_troglodytes	ENSG00000261130	pseudogene
Pan_troglodytes	ENSG00000241945	genomic_loss
Pan_troglodytes	ENSMMUG00000046927	genomic_loss
Pan_troglodytes	ENSG00000205944	genomic_loss
Pan_troglodytes	ENSGGOG00000039079_1172_M	genomic_loss
Pan_troglodytes	ENSGGOG00000025144_18111_M	pseudogene
Pan_troglodytes	ENSG00000255663	pseudogene
Pan_troglodytes	ENSG00000203926	genomic_loss
Pan_troglodytes	ENSGGOG00000036163_17121_M	pseudogene
Pan_troglodytes	ENSG00000214300	pseudogene
Pan_troglodytes	ENSG00000231887	pseudogene
Pan_troglodytes	ENSGGOG00000043343_11387_P	pseudogene
Pan_troglodytes	ENSG00000244020_17891_P	genomic_loss
Pan_troglodytes	ENSG00000268750	genomic_loss
Pan_troglodytes	ENSGGOG00000014200_14561_M	pseudogene
Pan_troglodytes	ENSG00000104972	pseudogene
Pan_troglodytes	ENSGGOG00000041716_21651_M	pseudogene
Pan_troglodytes	ENSNLEG00000000105	genomic_loss
Pan_troglodytes	gene_LOC112134920	genomic_loss
Pan_troglodytes	ENSMMUG00000040109	pseudogene
Pan_troglodytes	ENSG00000274391	genomic_loss
Pan_troglodytes	ENSG00000205238	genomic_loss
Pan_troglodytes	ENSGGOG00000025238_17248_P	pseudogene
Pan_troglodytes	ENSGGOG00000022487_21075_P	pseudogene
Pan_troglodytes	ENSG00000204370	pseudogene
Pan_troglodytes	ENSG00000267368	genomic_loss
Pan_troglodytes	ENSGGOG00000037710_12630_P	pseudogene
Gorilla_gorilla	gene_LOC100462255	pseudogene
Gorilla_gorilla	ENSG00000012504	pseudogene
Gorilla_gorilla	ENSG00000188906	pseudogene
Gorilla_gorilla	ENSG00000179698	pseudogene
Gorilla_gorilla	ENSG00000167380	pseudogene
Gorilla_gorilla	ENSG00000128602	pseudogene
Gorilla_gorilla	ENSG00000109103	pseudogene
Gorilla_gorilla	ENSG00000006283	pseudogene
Gorilla_gorilla	ENSG00000120328	pseudogene
Gorilla_gorilla	ENSG00000143376	pseudogene
Gorilla_gorilla	ENSG00000204962	pseudogene
Gorilla_gorilla	ENSNLEG00000028975	genomic_loss
